n	antprob	prob_change	variance	rich	connect	autoval	max_autoval
B_NS-PS-Jordano-1985	0,625161006	0,279717414	239,45	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,218946785	0,550953832	66,879	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,539713162	0,229844454	115,234	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,217599474	0,713177535	3,159	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,794686239	0,370490239	155,089	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,306980612	0,059544685	18,813	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,601923442	0,001701016	188,098	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,166470975	0,066391851	1,431	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,867324948	0,568940525	191,014	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,636141127	0,304277618	202,333	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,991555886	0,292474534	141,819	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,246685227	0,126355117	34,636	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,492485993	0,180514439	74,526	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,442641243	0,739286287	107,58	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,188394922	0,247958076	35,418	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,157611389	0,256729759	2,044	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,57326008	0,404096356	34,052	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,387775261	0,828455037	134,734	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,252350752	0,150489995	16,261	33	0,111	9,092	11
B_NS-PS-Kantak-1979	0,84081031	0,132303803	149,477	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,880068651	0,107149794	93,843	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,919400319	0,756909811	346,085	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,691959715	0,896369788	130,771	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,805547713	0,633847932	164,67	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,496751222	0,24302929	203,956	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,911683019	0,027688694	318,325	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,345223686	0,765162763	40,38	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,170640876	0,356072367	32,316	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,295107457	0,136123428	23,343	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,907035063	0,524197438	263,671	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,276899762	0,983742248	18,311	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,526959064	0,605429785	145,136	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,98222298	0,220843634	392,311	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,43446356	0,212428542	69,74	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,339278242	0,966737424	55,909	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,909199959	0,25090338	6,109	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,46073772	0,141839728	151,396	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,050243182	0,433702259	0,707	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,548112187	0,696420121	111,938	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,017871185	0,492926344	0,126	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,493992406	0,422481784	25,636	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,063453635	0,070397114	0,727	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,72586048	0,935038371	147,405	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,304721221	0,153467881	58,06	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,103425228	0,856685915	2,161	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,729649696	0,341172267	253,876	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,068974483	0,068827211	0,938	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,071779379	0,121354162	1,125	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,636644759	0,767615916	113,233	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,480319673	0,181541536	177,419	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,802093153	0,599848497	191,456	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,26776187	0,585269475	23,344	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,478924738	0,352160378	60,374	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,620558496	0,431147051	246,175	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,597717687	0,884440212	229,965	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,310235132	0,995578844	42,524	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,010766744	0,52302828	0,089	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,643734667	0,792483625	119,72	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,163265972	0,957243919	1,12	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,803228623	0,376125591	251,698	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,184448966	0,603982034	2,71	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,570466576	0,553428632	129,157	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,78765674	0,691511495	354,556	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,988349425	0,438661783	382,231	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,184441846	0,70295954	24,563	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,102956522	0,457640651	0,858	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,796393694	0,941880667	77,868	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,939219134	0,730413129	404,087	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,60135474	0,692882112	280,441	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,513917504	0,107153415	145,535	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,437134151	0,026151365	198,703	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,44356287	0,157601418	200,127	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,828832738	0,240790147	259,936	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,707614587	0,895725338	300,59	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,955988697	0,612077175	15,306	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,688605369	0,874222071	113,337	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,301674457	0,962753236	88,071	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,692645885	0,151835628	264,255	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,692445644	0,657239564	243,024	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,356422396	0,46824159	61,679	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,670495682	0,884921642	224,125	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,033594038	0,094110883	0,353	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,924328396	0,675380825	129,147	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,221541235	0,958541055	23,495	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,514974601	0,613963203	146,291	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,895966124	0,464947536	278,426	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,425477102	0,549634242	106,607	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,625699825	0,623835772	148,051	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,234586219	0,495660736	39,648	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,921800935	0,33265412	247,948	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,973221337	0,750354748	394,177	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,187142211	0,453762111	38,019	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,563956682	0,366273553	132,26	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,235449522	0,156807901	1,248	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,195898207	0,615027604	5,927	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,374174598	0,800567647	15,484	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,932865243	0,601294077	3,709	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,584317625	0,086467576	117,105	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,363912312	0,306537134	127,091	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,624458447	0,694701857	11,497	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,97412641	0,891175823	3,933	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,405638002	0,266568925	17,537	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,252946206	0,99052712	49,985	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,458398969	0,754029687	125,838	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,73970588	0,120316272	331,337	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,40715539	0,6419627	77,773	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,747267172	0,739034795	74,046	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,536056107	0,297054938	85,808	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,127908111	0,137860787	1,102	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,750291417	0,838943634	109,562	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,479681314	0,215945482	104,612	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,61087824	0,438428637	295,829	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,516941115	0,139309583	196,415	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,73503067	0,870920833	9,416	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,966646917	0,605019878	3,801	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,424035755	0,961563894	44,12	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,493554287	0,911135711	27,591	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,172924482	0,411920747	3,693	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,525906565	0,436712286	214,62	32	0,084	8,118	9,274
B_NS-PS-Poulin-et-al-1999Micwgt	0,801038167	0,684616006	292,185	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,182840919	0,122509821	10,894	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,179570501	0,304777745	2,033	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,91553713	0,898949211	215,277	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,594420574	0,042536191	229,761	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,227828804	0,475933431	5,53	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,885407554	0,729718605	11,727	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,048447845	0,070925026	0,145	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,532822466	0,134602696	68,463	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,824615159	0,736456435	296,456	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,762686251	0,868973821	213,659	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,383183826	0,485783665	136,917	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,851928198	0,866337081	337,16	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,261689872	0,660270624	2,199	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,516325827	0,381367838	142,203	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,768253898	0,189678681	372,115	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,113063816	0,669003234	2,632	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,177321778	0,564031234	2,621	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,710369171	0,356240277	188,461	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,693641261	0,322837082	12,476	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,252794092	0,542636901	14,237	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,908675712	0,597782206	285,216	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,860455746	0,577354551	295,593	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,367424637	0,89205323	43,284	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,914429774	0,963557713	34,515	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,487694719	0,383578212	146,174	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,14786886	0,699125676	1,118	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,691831263	0,55333378	58,436	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,298606101	0,53990313	18,189	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,337561622	0,959789655	16,354	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,081224197	0,54112372	0,186	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,798131512	0,495976609	10,943	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,206746067	0,555179143	15,338	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,779930512	0,336037312	230,316	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,759524481	0,650336226	23,733	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,686467498	0,956142534	27,557	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,248014624	0,649544473	9,454	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,603411149	0,984910652	37,74	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,421431609	0,398999803	173,854	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,363585858	0,846199408	30,223	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,822240059	0,184906562	240,359	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,757514626	0,826939611	55,994	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,509088724	0,887809169	237,688	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,808444011	0,93879151	38,891	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,424508346	0,662115056	147,699	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,209920948	0,405682957	6,97	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,615762941	0,131278386	287,631	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,747354713	0,818530119	150,293	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,643089392	0,789317046	148,758	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,593609091	0,729578441	19,144	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,90749684	0,112641116	398,608	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,666366256	0,924547738	271,245	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,37352566	0,841515869	38,962	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,191544706	0,383176046	4,199	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,359663444	0,648072287	11,223	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,204366222	0,889792775	6,071	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,953713531	0,407255557	200,773	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,761220972	0,714672371	286,39	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,299326882	0,720964937	73,803	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,756724052	0,633480695	279,332	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,323426387	0,165554859	110,896	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,469841581	0,852624228	89,228	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,300713403	0,381758873	57,963	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,920119564	0,204874042	290,885	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,027773317	0,944741924	0,442	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,392804396	0,098130848	109,66	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,556486518	0,762274198	267,761	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,802061683	0,137961037	214,26	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,037112902	0,886157988	0,55	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,765997341	0,503632693	12,663	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,198716036	0,089417215	18,919	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,513338972	0,722909888	90,602	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,450404451	0,710262474	25,863	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,082275912	0,367630283	3,807	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,840884399	0,806510894	208,417	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,316067517	0,73651323	10,652	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,437906427	0,015059772	161,409	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,364394667	0,943806255	7,505	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,77710302	0,477728506	333,159	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,751424836	0,375747553	228,969	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,461335831	0,826112914	96,542	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,057642305	0,525298086	0,959	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,683746951	0,887234403	187,664	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,334581929	0,575459446	33,126	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,505509656	0,92711453	120,867	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,355550614	0,131831245	29,514	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,182247815	0,100638555	14,548	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7941503	0,773262711	5,469	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,329337344	0,934688465	46,887	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,101047322	0,984194866	1,035	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,922206987	0,592089459	362,437	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,01147521	0,387916219	0,276	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,180433864	0,563692727	27,184	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,606091629	0,509851378	6,042	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,526392153	0,863786168	47,239	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,008533265	0,596872124	0,102	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,757154673	0,780655123	12,778	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,797475125	0,239704466	263,119	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,516425475	0,407932485	133,52	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,919135643	0,466236101	9,071	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Pscwgt	0,856977266	0,520485347	180,273	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,335219177	0,154311568	85,617	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,806113412	0,693815742	211,776	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,887644792	0,252958319	356,177	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,948668994	0,572859179	146,083	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,353570413	0,82499201	59,425	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,084875999	0,136122099	1,694	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,921336309	0,708760521	126,008	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,04864333	0,292237148	1,304	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,543421501	0,746482845	23,806	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,880891268	0,524762681	278,011	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,190586584	0,388475092	29,737	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,88485665	0,359910223	214,304	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,170063572	0,050553842	11,289	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,619431548	0,776765445	187,575	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,664651224	0,947362524	80,779	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,625024867	0,957728537	177,377	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,929950221	0,960748023	297,062	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,837944458	0,749575912	229,684	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,8811476	0,506722629	168,409	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,769957134	0,346752152	280,524	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,74131126	0,214820757	250,622	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,269653425	0,075077098	134,05	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,053684145	0,120366985	0,248	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,528836166	0,221645985	255,355	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,264768702	0,539845085	110,09	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,47416136	0,940698442	24,52	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,452588678	0,876050045	108,908	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,542606276	0,204602355	138,272	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,970813703	0,561119474	183,593	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,177658126	0,102440844	29,648	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,679450344	0,135733116	127,801	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,032717255	0,924489007	0,246	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,936879192	0,513587631	103,605	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,564601872	0,373134694	92,803	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,631469566	0,576787564	126,506	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,696272121	0,713228006	94,664	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,860701365	0,631152562	25,422	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,337344407	0,410431512	16,644	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,519214104	0,054269332	79,937	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,006963245	0,556482934	0,177	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,514487573	0,650027581	124,843	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,467725901	0,054027794	138,019	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,595038582	0,407964543	139,851	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,574716686	0,87179236	115,728	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,42340277	0,168317243	71,133	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,905560714	0,284040686	279,613	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,842932575	0,743542264	156,882	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,185265852	0,405638372	20,528	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,852837849	0,438804974	223,75	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,219970255	0,242274459	6,052	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,403885359	0,720720888	47,51	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,671738734	0,251828346	273,965	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,168382608	0,013262	1,704	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,105354949	0,727478313	1,455	24	0,092	6	7,28
B_NS-PS-Poulin-et-al-1999Pscwgt	0,220102334	0,953376784	4,85	24	0,092	6	7,28
