n	antprob	prob_change	variance	rich	connect	autoval	max_autoval
B_SY-AP-IzzomtcPOW	0,3	0,5	48,138	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,5	50,102	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,5	156,247	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,5	116,536	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,5	88,701	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,5	247,369	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,5	209,765	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,5	158,901	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,6	0,886	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,6	5,674	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,6	7,78	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,6	56,625	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,6	63,037	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,6	53,352	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,6	35,641	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,6	75,793	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,6	253,861	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,6	126,624	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,6	51,655	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,7	2,229	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,7	16,073	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,7	4,938	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,7	59,669	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,7	22,797	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,7	65,295	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,7	50,295	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,7	149,266	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,7	99,878	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,7	93,626	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,7	130,105	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,8	2,696	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,8	4,641	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,8	31,524	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,8	43,419	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,8	17,663	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,8	111,15	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,8	48,743	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,8	101,296	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,8	104,71	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,8	82,411	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,8	105,312	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,9	1,585	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,9	9,221	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,9	68,358	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,9	47,572	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,9	122,462	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,9	114,637	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,9	133,862	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,9	92,356	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,9	153,034	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,9	134,711	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,9	144,265	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	1	2,4	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	1	3,367	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	1	44,36	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	1	14,393	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	1	74,306	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	1	49,655	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	1	247,354	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	1	159,389	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	1	146,884	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	1	134,695	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	1	116,631	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0	2,464	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0	89,846	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0	43,361	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0	71,725	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0	187,184	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0	139,413	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0	405,298	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0	219,775	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0	363,899	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0	386,871	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0	515,388	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,1	1,587	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,1	36,22	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,1	45,749	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,1	38,449	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,1	160,788	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,1	142,066	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,1	315,116	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,1	302,974	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,1	271,478	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,1	233,169	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,1	133,983	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,2	2,485	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,2	6,906	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,2	7,809	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,2	30,547	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,2	98,339	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,2	175,628	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,2	245,23	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,2	81,209	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,2	173,8	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,2	185,957	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,2	255,492	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,3	2,088	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,3	28,362	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,3	35,272	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,3	44,456	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,3	223,791	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,3	153,109	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,3	199,857	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,3	273,926	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,3	254,837	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,3	216,321	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,3	231,783	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,4	3,079	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,4	6,825	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,4	67,505	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,4	24,062	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,4	75,157	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,4	65,443	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,4	126,182	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,4	80,08	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,4	139,523	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,4	226,669	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,4	119,774	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,5	0,749	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,5	5,601	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,5	4,419	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,5	45,079	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,5	89,858	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,5	108,299	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,5	84,475	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,5	49,157	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,5	163,262	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,5	183,226	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,5	111,82	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,6	0,938	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,6	5,18	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,6	22,84	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,6	40,467	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,6	37,841	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,6	175,961	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,6	199,795	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,6	82,226	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,6	141,896	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,6	73,719	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,6	136,318	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,7	1,124	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,7	0,686	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,7	15,383	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,7	61,369	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,7	79,442	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,7	122,516	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,7	152,818	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,7	107,616	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,7	133,128	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,7	165,924	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,7	47,194	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,8	2,072	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,8	25,151	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,8	29,457	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,8	10,187	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,8	41,172	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,8	117,438	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,8	176,609	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,8	72,385	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,8	96,452	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,8	92,123	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,8	51,27	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	0,9	5,065	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	0,9	2,632	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	0,9	19,286	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	0,9	71,811	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	0,9	14,521	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	0,9	116,201	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	0,9	68,317	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	0,9	86,228	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	0,9	127,326	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	0,9	98,04	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	0,9	107,183	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0	1	0,69	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,1	1	3,42	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,2	1	8,798	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,3	1	46,111	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,4	1	13,667	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,5	1	110,074	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,6	1	65,197	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,7	1	106,698	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,8	1	133,158	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	0,9	1	68,242	18	0,037	1,848	3,464
B_SY-AP-IzzomtcPOW	1	1	33,721	18	0,037	1,848	3,464
B_SY-AP1-davidson-et-al-1989	0	0	1,247	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0	20,707	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0	63,409	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0	135,534	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0	314,423	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0	142,216	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0	117,746	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0	332,144	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0	372,412	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0	384,008	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0	441,451	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,1	2,943	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,1	9,483	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,1	52,064	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,1	62,915	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,1	140,683	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,1	83,974	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,1	291,8	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,1	238,188	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,1	353,781	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,1	104,456	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,1	278,398	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,2	4,008	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,2	6,216	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,2	60,112	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,2	92,416	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,2	151,739	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,2	162,238	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,2	213,344	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,2	240,359	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,2	308,843	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,2	213,185	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,2	81,617	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,3	2,185	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,3	1,273	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,3	5,007	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,3	92,923	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,3	28,753	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,3	239,636	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,3	247,806	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,3	149,375	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,3	121,744	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,3	287,353	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,3	208,587	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,4	2,019	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,4	2,462	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,4	17,171	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,4	23,463	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,4	134,15	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,4	52,384	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,4	209,964	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,4	181,976	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,4	177,289	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,4	126,013	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,4	203,732	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,5	2,219	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,5	29,5	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,5	8,587	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,5	88,211	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,5	52,348	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,5	41,902	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,5	174,473	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,5	75,392	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,5	93,352	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,5	126,749	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,5	156,951	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,6	2,194	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,6	6,035	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,6	48,972	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,6	23,401	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,6	58,449	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,6	97,369	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,6	233,484	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,6	119,495	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,6	95,437	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,6	191,944	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,6	249,689	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,7	2,587	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,7	1,512	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,7	3,557	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,7	17,993	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,7	149,312	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,7	53,24	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,7	182,717	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,7	190,461	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,7	54,951	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,7	142,763	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,7	237,873	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,8	1,207	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,8	6,475	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,8	2,647	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,8	17,646	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,8	68,281	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,8	74,581	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,8	146,209	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,8	107,982	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,8	189,991	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,8	157,692	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,8	92,367	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,9	3,509	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0,9	2,483	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0,9	25,608	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0,9	76,14	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0,9	16,005	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0,9	72,19	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0,9	88,86	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0,9	165,122	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0,9	310,485	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0,9	128,065	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0,9	126,863	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	1	6,161	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	1	4,938	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	1	23,214	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	1	34,717	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	1	89,014	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	1	105,502	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	1	115,429	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	1	116,596	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	1	152,431	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	1	56,616	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	1	154,779	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0	1,449	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,1	0	26,086	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,2	0	146,019	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,3	0	46,854	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,4	0	225,996	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,5	0	284,977	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,6	0	314,839	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,7	0	424,46	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,8	0	419,717	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0,9	0	404,463	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	1	0	421,945	26	0,028	2,327	4,359
B_SY-AP1-davidson-et-al-1989	0	0,1	2,44	26	0,028	2,327	4,359
